Ref ID,locus,Control,Treated,FPKM_Control,FPKM_U1,log2FC U1 Vs C,test_stat,p_value,q_value,Gene Symbol
NM_018191,chr13:49531945-49585583,NHHW161152,U1,6.12627,9.02858,0.559,9.019,0.000,0.000,RCBTB1
NM_018198,chr1:6624864-6701906,NHHW161152,U1,17.913,19.1754,0.098,1.800,0.009,0.011,DNAJC11
NM_018206,chr16:46657978-46689232,NHHW161152,U1,18.6218,22.1091,0.248,7.490,0.000,0.000,VPS35
NM_018207,chr1:33145401-33182070,NHHW161152,U1,2.31126,1.6457,-0.490,-3.936,0.000,0.000,TRIM62
NM_018211,chr1:64745094-65067746,NHHW161152,U1,1.00868,0.61015,-0.725,-3.870,0.000,0.000,RAVER2
NM_018214,chr6:53794979-53924121,NHHW161152,U1,0.426571,0.226792,-0.911,-2.609,0.007,0.009,LRRC1
NM_018218,chr2:233475518-233565590,NHHW161152,U1,6.49781,9.43148,0.538,10.665,0.000,0.000,USP40
NM_018222,chr11:12377478-12535356,NHHW161152,U1,24.5478,31.9114,0.378,17.712,0.000,0.000,PARVA
NM_018225,chr9:33041851-33076716,NHHW161152,U1,6.23911,7.38037,0.242,5.102,0.000,0.000,SMU1
NM_018226,chr2:240568586-240578732,NHHW161152,U1,22.6661,13.2957,-0.770,-16.214,0.000,0.000,RNPEPL1
NM_018227,chr4:67615760-67701171,NHHW161152,U1,2.22463,5.49722,1.305,17.730,0.000,0.000,UBA6
NM_018229,chr14:57202475-57290079,NHHW161152,U1,4.8042,5.92562,0.303,3.346,0.000,0.000,AP5M1
NM_018230,chr1:229441296-229508341,NHHW161152,U1,7.19973,11.445,0.669,12.152,0.000,0.000,NUP133
NM_018238,chr7:141551277-141654409,NHHW161152,U1,4.13807,9.71132,1.231,14.895,0.000,0.000,AGK
NM_018241,chr4:147617387-147635521,NHHW161152,U1,7.65828,15.964,1.060,17.270,0.000,0.000,TMEM184C
NM_018242,chr17:19533853-19579033,NHHW161152,U1,2.05231,0.337035,-2.606,-10.409,0.000,0.000,SLC47A1
NM_018256,chr2:202880599-202987856,NHHW161152,U1,6.78907,10.682,0.654,7.599,0.000,0.000,WDR12
NM_018263,chr2:25739383-25878443,NHHW161152,U1,1.10073,2.11401,0.942,9.163,0.000,0.000,ASXL2
NM_018264,chr7:66996804-67239520,NHHW161152,U1,3.92693,4.78392,0.285,3.005,0.000,0.000,TYW1
NM_018268,chr5:77430932-77492540,NHHW161152,U1,7.80822,11.6946,0.583,10.508,0.000,0.000,WDR41
NM_018270,chr20:62796404-62814000,NHHW161152,U1,11.9041,6.28715,-0.921,-12.153,0.000,0.000,MRGBP
NM_018279,chr12:71686097-71704059,NHHW161152,U1,4.60981,4.004,-0.203,-2.720,0.002,0.002,TMEM19
NM_018285,chr15:75639084-75640323,NHHW161152,U1,48.504,19.184,-1.338,-21.402,0.000,0.000,IMP3
NM_018288,chr6:169702111-169724010,NHHW161152,U1,6.95293,5.87114,-0.244,-2.172,0.010,0.012,PHF10
NM_018290,chr4:37826659-37862938,NHHW161152,U1,3.52357,7.13741,1.018,11.790,0.000,0.000,PGM2
NM_018293,chr3:88051949-88157965,NHHW161152,U1,1.79375,2.62175,0.548,5.071,0.000,0.000,ZNF654
NM_018295,chr7:134986507-135170826,NHHW161152,U1,22.1085,10.0011,-1.144,-15.589,0.000,0.000,TMEM140
NM_018304,chr17:59155498-59206709,NHHW161152,U1,5.91582,3.3993,-0.799,-12.769,0.000,0.000,PRR11
NM_018310,chr8:37796882-37849913,NHHW161152,U1,5.06144,8.79385,0.797,7.752,0.000,0.000,BRF2
NM_018316,chr19:18637027-18670492,NHHW161152,U1,2.69857,4.78034,0.825,7.958,0.000,0.000,KLHL26
NM_018321,chr5:34915714-34925682,NHHW161152,U1,16.8892,14.2463,-0.246,-2.971,0.001,0.001,BRIX1
NM_018323,chr4:25234030-25279209,NHHW161152,U1,5.99915,6.71819,0.163,2.308,0.008,0.010,PI4K2B
NM_018327,chr20:13008978-13166764,NHHW161152,U1,0.0694337,4.25151,5.936,12.839,0.000,0.000,SPTLC3
NM_018328,chr2:147844516-148513475,NHHW161152,U1,1.05812,2.76121,1.384,12.096,0.000,0.000,MBD5
NM_018339,chr9:76385516-76394528,NHHW161152,U1,6.94121,9.18531,0.404,5.452,0.000,0.000,RFK
NM_018346,chr17:50478799-50485980,NHHW161152,U1,13.4617,10.1708,-0.404,-5.656,0.000,0.000,RSAD1
NM_018351,chr12:95076748-95217464,NHHW161152,U1,0.233872,0.728934,1.640,9.017,0.000,0.000,FGD6
NM_018353,chr14:45203189-45253402,NHHW161152,U1,2.03751,2.59773,0.350,3.467,0.000,0.000,MIS18BP1
NM_018358,chr3:184186074-184194007,NHHW161152,U1,28.7476,24.7865,-0.214,-5.198,0.000,0.000,ABCF3
NM_018359,chr4:185396685-185425985,NHHW161152,U1,7.25834,9.27619,0.354,4.159,0.000,0.000,UFSP2
NM_018361,chr8:6708356-6761500,NHHW161152,U1,1.27065,1.64164,0.370,3.005,0.000,0.000,AGPAT5
NM_018362,chr11:27494417-27506779,NHHW161152,U1,2.8708,4.87851,0.765,9.558,0.000,0.000,LIN7C
NM_018364,chr1:113761831-113812476,NHHW161152,U1,1.20149,1.49647,0.317,2.718,0.001,0.001,RSBN1
NM_018365,chr15:56365423-56465137,NHHW161152,U1,1.66498,2.15592,0.373,2.047,0.016,0.020,MNS1
NM_018366,chr4:6716114-6717660,NHHW161152,U1,14.6079,4.65941,-1.649,-15.124,0.000,0.000,BLOC1S4
NM_018368,chr6:69675748-69797157,NHHW161152,U1,17.1976,12.3852,-0.474,-7.922,0.000,0.000,LMBRD1
NM_018370,chr12:101877326-101923623,NHHW161152,U1,177.952,12.6904,-3.810,-103.807,0.000,0.000,DRAM1
NM_018376,chr9:104763740-104777764,NHHW161152,U1,0.276615,0.429792,0.636,1.871,0.029,0.035,NIPSNAP3B
NM_018380,chr16:68021273-68079323,NHHW161152,U1,2.59108,2.18104,-0.249,-1.745,0.036,0.043,DDX28
NM_018385,chr3:194640787-194672477,NHHW161152,U1,7.21714,6.13841,-0.234,-3.366,0.000,0.000,LSG1
NM_018392,chr4:112539332-112657592,NHHW161152,U1,0.450659,0.348567,-0.371,-1.794,0.033,0.040,ZGRF1
NM_018397,chr3:53816296-53846393,NHHW161152,U1,3.29616,0.046857,-6.136,-9.253,0.002,0.003,CHDH
NM_018404,chr17:30921735-30959193,NHHW161152,U1,0.0876412,0.298618,1.769,2.926,0.010,0.013,ADAP2
NM_018405,chr17:31851864-31859307,NHHW161152,U1,82.5829,33.8964,-1.285,-22.433,0.000,0.000,COPRS
NM_018407,chr8:97775580-97852602,NHHW161152,U1,16.1853,23.0913,0.513,9.734,0.000,0.000,LAPTM4B
NM_018420,chr1:115919375-116070054,NHHW161152,U1,1.32462,0.803406,-0.721,-4.572,0.000,0.000,SLC22A15
NM_018423,chr12:10618938-10674292,NHHW161152,U1,2.06139,0.35439,-2.540,-10.076,0.000,0.000,STYK1
NM_018425,chr10:97640685-97676432,NHHW161152,U1,23.3589,13.9071,-0.748,-19.191,0.000,0.000,PI4K2A
NM_018428,chr17:31863170-31901710,NHHW161152,U1,13.3537,21.0828,0.659,11.011,0.000,0.000,UTP6
NM_018429,chr5:71455614-71567822,NHHW161152,U1,1.18545,2.38597,1.009,12.875,0.000,0.000,BDP1
NM_018438,chr1:11664092-11674352,NHHW161152,U1,5.92659,3.17858,-0.899,-6.395,0.000,0.000,FBXO6
NM_018439,chr18:24426644-24453530,NHHW161152,U1,7.76608,9.71652,0.323,5.476,0.000,0.000,IMPACT
NM_018440,chr8:80967810-81112068,NHHW161152,U1,2.30986,1.62156,-0.510,-7.012,0.000,0.000,PAG1
NM_018441,chr2:216038387-216081816,NHHW161152,U1,1.87796,6.30525,1.747,11.667,0.000,0.000,PECR
NM_018445,chr15:101270908-101277520,NHHW161152,U1,70.981,30.2299,-1.231,-20.866,0.000,0.000,VIMP
NM_018448,chr12:67269280-67314692,NHHW161152,U1,10.8858,16.4734,0.598,16.065,0.000,0.000,CAND1
NM_018452,chr6:157289021-157324259,NHHW161152,U1,2.96318,3.82229,0.367,4.518,0.000,0.000,TMEM242
NM_018463,chr12:2812620-2835055,NHHW161152,U1,7.02315,8.70162,0.309,3.568,0.000,0.000,ITFG2
NM_018464,chr10:58269101-58289259,NHHW161152,U1,10.4564,6.07304,-0.784,-9.085,0.000,0.000,CISD1
NM_018465,chr9:5357965-5437937,NHHW161152,U1,13.2904,18.2554,0.458,4.739,0.000,0.000,PLGRKT
NM_018467,chr19:17215345-17219829,NHHW161152,U1,34.1645,12.4038,-1.462,-14.726,0.000,0.000,USE1
NM_018471,chr2:186486157-186509360,NHHW161152,U1,18.9985,25.6332,0.432,8.543,0.000,0.000,ZC3H15
NM_018475,chr4:55395912-55426175,NHHW161152,U1,79.0761,43.7708,-0.853,-18.260,0.000,0.000,TMEM165
NM_018476,chrX:103062652-103064240,NHHW161152,U1,113.179,8.22203,-3.783,-34.984,0.000,0.000,BEX1
NM_018489,chr1:155335260-155563944,NHHW161152,U1,3.2917,4.86727,0.564,3.770,0.000,0.000,ASH1L
NM_018490,chr11:27365960-27482433,NHHW161152,U1,4.0827,2.99011,-0.449,-5.280,0.000,0.000,LGR4
NM_018509,chr17:50373219-50397553,NHHW161152,U1,77.6066,58.1411,-0.417,-10.109,0.000,0.000,LRRC59
NM_018518,chr10:13161553-13211104,NHHW161152,U1,0.870202,0.259798,-1.744,-6.852,0.000,0.000,MCM10
NM_018557,chr2:140231426-142131701,NHHW161152,U1,0.00572138,0.345861,5.918,6.958,0.022,0.027,LRP1B
NM_018584,chr1:20482390-20486235,NHHW161152,U1,28.9101,15.3613,-0.912,-18.259,0.000,0.000,CAMK2N1
NM_018648,chr15:34341715-34343161,NHHW161152,U1,249.976,185.312,-0.432,-10.090,0.000,0.000,NOP10
NM_018649,chr10:70052600-70132934,NHHW161152,U1,7.93647,1.28918,-2.622,-16.190,0.000,0.000,H2AFY2
NM_018656,chr12:68746155-68766073,NHHW161152,U1,8.60905,5.75509,-0.581,-6.794,0.000,0.000,SLC35E3
NM_018660,chr8:28345584-28386460,NHHW161152,U1,16.9837,13.6633,-0.314,-8.071,0.000,0.000,ZNF395
NM_018663,chr12:132687605-132704991,NHHW161152,U1,10.8705,5.03877,-1.109,-7.476,0.000,0.000,PXMP2
NM_018670,chr15:89749866-89751309,NHHW161152,U1,0.80169,0.161912,-2.308,-3.268,0.017,0.021,MESP1
NM_018676,chr13:52377167-52406494,NHHW161152,U1,4.74478,5.35112,0.173,2.002,0.014,0.018,THSD1
NM_018682,chr7:105014189-105114085,NHHW161152,U1,4.91018,6.42311,0.387,6.377,0.000,0.000,KMT2E
NM_018683,chr20:49936376-49953885,NHHW161152,U1,29.4731,24.6141,-0.260,-6.194,0.000,0.000,RNF114
NM_018696,chr18:50968016-50988120,NHHW161152,U1,1.78713,2.86814,0.682,4.371,0.000,0.000,ELAC1
NM_018697,chr7:55365447-55433742,NHHW161152,U1,3.67778,4.88257,0.409,5.204,0.000,0.000,LANCL2
NM_018706,chr10:12068916-12123228,NHHW161152,U1,2.5899,4.98116,0.944,11.950,0.000,0.000,DHTKD1
NM_018708,chr19:4791715-4795559,NHHW161152,U1,6.51992,4.94646,-0.398,-5.497,0.000,0.000,FEM1A
NM_018710,chr8:90994270-91040975,NHHW161152,U1,4.60695,8.91059,0.952,10.612,0.000,0.000,TMEM55A
NM_018717,chr4:139665767-140154079,NHHW161152,U1,0.395745,1.14813,1.537,9.285,0.000,0.000,MAML3
NM_018724,chr1:206865808-206869223,NHHW161152,U1,0.386954,0,0.000,0.000,0.000,0.000,IL20
NM_018725,chr3:53846549-53865800,NHHW161152,U1,7.94661,0.427052,-4.218,-15.538,0.000,0.000,IL17RB
NM_018841,chr1:67701465-68232601,NHHW161152,U1,29.796,66.8912,1.167,28.169,0.000,0.000,GNG12
NM_018842,chr7:98281666-98401115,NHHW161152,U1,4.17983,1.74731,-1.258,-10.747,0.000,0.000,BAIAP2L1
NM_018847,chr9:21331018-21335430,NHHW161152,U1,6.8013,15.9633,1.231,23.922,0.000,0.000,KLHL9
NM_018848,chr20:10404779-10434239,NHHW161152,U1,13.7032,26.3854,0.945,15.300,0.000,0.000,MKKS
NM_018930,chr5:141192378-141195640,NHHW161152,U1,0.726023,0.247485,-1.553,-5.033,0.000,0.000,PCDHB10
NM_018931,chr5:141199774-141203045,NHHW161152,U1,0.3309,0.037548,-3.140,-3.738,0.012,0.015,PCDHB11
NM_018932,chr5:141208718-141212126,NHHW161152,U1,0.266998,0.0820819,-1.702,-3.220,0.004,0.005,PCDHB12
NM_018935,chr5:141245348-141248233,NHHW161152,U1,0.735842,0.276956,-1.410,-4.423,0.000,0.000,PCDHB15
NM_018936,chr5:141094606-141097381,NHHW161152,U1,3.61791,1.25276,-1.530,-10.177,0.000,0.000,PCDHB2
NM_018940,chr5:141172620-141176376,NHHW161152,U1,1.28174,0.221691,-2.531,-8.871,0.000,0.000,PCDHB7
NM_018944,chr21:32268218-32279065,NHHW161152,U1,5.34863,3.94021,-0.441,-3.288,0.000,0.001,MIS18A
NM_018945,chr6:135851695-136195571,NHHW161152,U1,1.67931,4.76229,1.504,16.511,0.000,0.000,PDE7B
NM_018946,chr9:98056676-98083083,NHHW161152,U1,59.606,37.2363,-0.679,-14.038,0.000,0.000,NANS
NM_018947,chr7:25118650-25125361,NHHW161152,U1,16.5766,8.9338,-0.892,-21.650,0.000,0.000,CYCS
NM_018948,chr1:8011718-8026333,NHHW161152,U1,15.7935,50.7437,1.684,43.293,0.000,0.000,ERRFI1
NM_018952,chr17:48590419-48606412,NHHW161152,U1,21.9811,12.6666,-0.795,-10.475,0.000,0.000,HOXB6
NM_018957,chr22:37639676-37658377,NHHW161152,U1,7.82052,3.8169,-1.035,-10.340,0.000,0.000,SH3BP1
NM_018959,chr19:1407568-1435687,NHHW161152,U1,51.5872,27.654,-0.900,-17.760,0.000,0.000,DAZAP1
NM_018969,chrX:53049323-53080614,NHHW161152,U1,3.14859,3.84667,0.289,3.301,0.000,0.000,GPR173
NM_018973,chr1:155139890-155140520,NHHW161152,U1,404.166,92.216,-2.132,-25.539,0.000,0.000,DPM3
NM_018975,chr16:75647736-75657443,NHHW161152,U1,22.3575,30.1555,0.432,9.367,0.000,0.000,TERF2IP
NM_018980,chr7:141790216-141791366,NHHW161152,U1,0.105998,0.656439,2.631,2.861,0.034,0.041,TAS2R5
NM_018982,chr1:53851718-53889831,NHHW161152,U1,9.54671,12.9107,0.435,5.258,0.000,0.000,YIPF1
NM_018983,chr4:109815509-109824737,NHHW161152,U1,29.5577,19.0656,-0.633,-8.166,0.000,0.000,GAR1
NM_018989,chr5:146203599-146289221,NHHW161152,U1,2.12731,3.17031,0.576,7.083,0.000,0.000,RBM27
NM_018992,chr16:2682493-2709031,NHHW161152,U1,16.0867,12.9875,-0.309,-5.358,0.000,0.000,KCTD5
NM_018997,chr1:150293841-150308979,NHHW161152,U1,57.7573,101.431,0.812,16.268,0.000,0.000,MRPS21
NM_018998,chr9:136940432-136944754,NHHW161152,U1,67.5439,29.6911,-1.186,-34.298,0.000,0.000,FBXW5
NM_019002,chr2:67397309-67410401,NHHW161152,U1,2.36886,4.63744,0.969,9.158,0.000,0.000,ETAA1
NM_019004,chr7:92246233-92401384,NHHW161152,U1,5.97875,9.62136,0.686,13.899,0.000,0.000,ANKIB1
NM_019005,chr7:7566984-7607479,NHHW161152,U1,1.65679,11.2784,2.767,25.285,0.000,0.000,MIOS
NM_019018,chr5:14581781-14616178,NHHW161152,U1,0.379834,0.888884,1.227,7.153,0.000,0.000,FAM105A
NM_019022,chr18:68673687-68715116,NHHW161152,U1,14.6281,17.6554,0.271,7.127,0.000,0.000,TMX3
NM_019024,chr2:36981000-37084345,NHHW161152,U1,2.06981,4.01366,0.955,12.417,0.000,0.000,HEATR5B
NM_019030,chr5:55256244-55307693,NHHW161152,U1,8.21577,15.3832,0.905,18.732,0.000,0.000,DHX29
NM_019034,chr12:121712751-121793688,NHHW161152,U1,3.91429,5.96748,0.608,5.700,0.000,0.000,RHOF
NM_019037,chr8:144078618-144080648,NHHW161152,U1,37.3036,14.9662,-1.318,-13.900,0.000,0.000,EXOSC4
NM_019043,chr10:26438336-26567803,NHHW161152,U1,13.1788,1.59081,-3.050,-24.505,0.000,0.000,APBB1IP
NM_019048,chr2:189661398-189670831,NHHW161152,U1,14.9072,11.879,-0.328,-5.446,0.000,0.000,ASNSD1
NM_019050,chr4:119192772-119295518,NHHW161152,U1,3.58006,33.7885,3.238,53.510,0.000,0.000,USP53
NM_019051,chr9:101389966-101398637,NHHW161152,U1,17.4799,21.5423,0.301,3.536,0.000,0.000,MRPL50
NM_019054,chr10:87095195-87191465,NHHW161152,U1,3.56452,5.98934,0.749,8.634,0.000,0.000,FAM35A
NM_019058,chr10:72273918-72276039,NHHW161152,U1,83.5128,49.9299,-0.742,-22.152,0.000,0.000,DDIT4
NM_019059,chr7:22812632-22822852,NHHW161152,U1,215.515,396.285,0.879,32.215,0.000,0.000,TOMM7
NM_019069,chr3:122411852-122416035,NHHW161152,U1,0.864267,1.88882,1.128,7.511,0.000,0.000,WDR5B
NM_019070,chr19:18919674-18928633,NHHW161152,U1,20.3725,16.8709,-0.272,-4.021,0.000,0.000,DDX49
NM_019071,chr7:120950762-120975657,NHHW161152,U1,2.89274,3.61178,0.320,2.049,0.018,0.023,ING3
NM_019072,chr5:65624730-65722114,NHHW161152,U1,2.34024,5.32631,1.186,13.845,0.000,0.000,SGTB
NM_019083,chr1:100133149-100178273,NHHW161152,U1,1.51413,3.9735,1.392,10.422,0.000,0.000,TRMT13
NM_019086,chr12:118063592-118104005,NHHW161152,U1,3.00202,3.86211,0.363,4.472,0.000,0.000,VSIG10
NM_019087,chr5:53884783-54310573,NHHW161152,U1,1.61089,4.69045,1.542,10.656,0.000,0.000,ARL15
NM_019090,chr1:232804891-232810346,NHHW161152,U1,0.26325,0.521864,0.987,4.105,0.000,0.000,MAP10
NM_019091,chr2:178480471-178505055,NHHW161152,U1,5.26532,3.39499,-0.633,-5.889,0.000,0.000,PLEKHA3
NM_019099,chr1:111722063-111767577,NHHW161152,U1,3.65326,1.49331,-1.291,-13.068,0.000,0.000,FAM212B
NM_019102,chr7:27140363-27156677,NHHW161152,U1,2.26186,3.05925,0.436,2.499,0.004,0.006,HOXA5
NM_019104,chr19:35748360-35754519,NHHW161152,U1,19.009,10.5395,-0.851,-9.073,0.000,0.000,LIN37
NM_019105,chr6:32038315-32109374,NHHW161152,U1,1.72183,9.59378,2.478,32.971,0.000,0.000,TNXB
NM_019106,chr22:41976926-41998221,NHHW161152,U1,0.705137,0.0513422,-3.780,-5.668,0.000,0.000,3-Sep
NM_019107,chr19:4657544-4670403,NHHW161152,U1,566.039,171.111,-1.726,-76.303,0.000,0.000,MYDGF
NM_019108,chr19:43731148-43754990,NHHW161152,U1,12.2653,9.44582,-0.377,-5.485,0.000,0.000,SMG9
NM_019109,chr16:5071808-5097820,NHHW161152,U1,6.20724,7.48373,0.270,3.693,0.000,0.000,ALG1
NM_019112,chr19:1040102-1065571,NHHW161152,U1,2.4254,1.15872,-1.066,-10.525,0.000,0.000,ABCA7
NM_019116,chr16:23557540-23574389,NHHW161152,U1,17.4252,21.9823,0.335,9.887,0.000,0.000,UBFD1
NM_019119,chr5:141187126-141191538,NHHW161152,U1,0.494368,0.0971948,-2.347,-5.839,0.000,0.000,PCDHB9
NM_019120,chr5:141177789-141180500,NHHW161152,U1,0.546757,0.0593333,-3.204,-4.702,0.005,0.006,PCDHB8
NM_019121,chr19:45093172-45147285,NHHW161152,U1,29.797,5.46697,-2.446,-37.423,0.000,0.000,PPP1R37
NM_019589,chr14:74763365-74837310,NHHW161152,U1,5.51969,8.74028,0.663,15.011,0.000,0.000,YLPM1
NM_019592,chr9:101533848-101563344,NHHW161152,U1,13.1563,15.2287,0.211,4.716,0.000,0.000,RNF20
NM_019593,chr20:5544433-5611026,NHHW161152,U1,2.02666,7.09871,1.808,22.682,0.000,0.000,GPCPD1
NM_019601,chr22:24181475-24189106,NHHW161152,U1,0.234372,2.27111,3.277,11.184,0.000,0.000,SUSD2
NM_019613,chr17:82614561-82648535,NHHW161152,U1,41.9176,20.6608,-1.021,-25.360,0.000,0.000,WDR45B
NM_019852,chr14:21477175-21511375,NHHW161152,U1,16.5353,17.7437,0.102,1.499,0.042,0.051,METTL3
NM_019884,chr19:42230185-42242584,NHHW161152,U1,35.6816,14.4337,-1.306,-25.342,0.000,0.000,GSK3A
NM_019886,chrX:46573686-46598496,NHHW161152,U1,9.32366,4.35093,-1.100,-12.289,0.000,0.000,CHST7
NM_019891,chr1:236215121-236282039,NHHW161152,U1,1.47203,1.01668,-0.534,-3.927,0.000,0.000,ERO1B
NM_019896,chr2:74958647-74969732,NHHW161152,U1,62.5155,46.3726,-0.431,-6.342,0.000,0.000,POLE4
NM_020062,chr20:63739857-63805503,NHHW161152,U1,76.8466,17.6964,-2.119,-39.163,0.000,0.000,SLC2A4RG
NM_020119,chr7:139043519-139109719,NHHW161152,U1,6.20675,10.8395,0.804,14.046,0.000,0.000,ZC3HAV1
NM_020120,chr2:128091179-128195675,NHHW161152,U1,11.1457,12.3437,0.147,3.474,0.000,0.000,UGGT1
NM_020121,chr13:95801580-96053482,NHHW161152,U1,4.81327,5.7646,0.260,3.958,0.000,0.000,UGGT2
NM_020122,chr2:84971107-85059472,NHHW161152,U1,6.71627,3.94618,-0.767,-14.311,0.000,0.000,KCMF1
NM_020123,chr10:96518109-96587052,NHHW161152,U1,33.4825,29.1504,-0.200,-8.276,0.000,0.000,TM9SF3
NM_020125,chr1:159826688-159862657,NHHW161152,U1,0.19459,0.44627,1.197,3.308,0.002,0.002,SLAMF8
NM_020130,chr8:40153467-40155308,NHHW161152,U1,23.8596,0.880148,-4.761,-23.831,0.000,0.000,C8orf4
NM_020133,chr6:161130024-161274075,NHHW161152,U1,1.75691,2.00717,0.192,2.085,0.008,0.011,AGPAT4
NM_020135,chr6:2765431-2785745,NHHW161152,U1,18.0125,10.0455,-0.842,-12.616,0.000,0.000,WRNIP1
NM_020137,chrX:48973719-49002264,NHHW161152,U1,13.2491,11.7048,-0.179,-3.243,0.000,0.001,GRIPAP1
NM_020139,chr4:103077624-103099867,NHHW161152,U1,7.78817,11.3998,0.550,8.407,0.000,0.000,BDH2
NM_020143,chr2:68157872-68175961,NHHW161152,U1,8.02609,6.27266,-0.356,-3.800,0.000,0.000,PNO1
NM_020151,chr2:96184860-96242623,NHHW161152,U1,24.4124,38.6707,0.664,14.057,0.000,0.000,STARD7
NM_020154,chr15:34084022-34101852,NHHW161152,U1,129.061,48.0302,-1.426,-32.753,0.000,0.000,EMC7
NM_020156,chr7:7182614-7248649,NHHW161152,U1,4.63191,7.58561,0.712,12.906,0.000,0.000,C1GALT1
NM_020158,chr19:41386370-41397351,NHHW161152,U1,15.0178,8.27031,-0.861,-7.305,0.000,0.000,EXOSC5
NM_020165,chr3:8877195-8963475,NHHW161152,U1,1.23653,1.62866,0.397,3.388,0.000,0.000,RAD18
NM_020169,chr3:158644527-158692571,NHHW161152,U1,0.514611,9.8043,4.252,11.755,0.000,0.000,LXN
NM_020177,chr5:115520910-115544894,NHHW161152,U1,2.99406,8.30202,1.471,22.408,0.000,0.000,FEM1C
NM_020179,chr11:93478472-93543380,NHHW161152,U1,9.66524,2.54636,-1.924,-9.913,0.000,0.000,SMCO4
NM_020186,chr7:97116592-97181763,NHHW161152,U1,2.53676,3.77099,0.572,4.075,0.000,0.000,SDHAF3
NM_020188,chr16:80975801-81033104,NHHW161152,U1,38.2188,11.6382,-1.715,-14.545,0.000,0.000,CMC2
NM_020191,chr3:139344018-139357045,NHHW161152,U1,24.1611,48.8662,1.016,16.467,0.000,0.000,MRPS22
NM_020196,chr19:7619524-7629553,NHHW161152,U1,26.3016,14.7222,-0.837,-17.376,0.000,0.000,XAB2
NM_020199,chr5:133955506-133970223,NHHW161152,U1,33.2212,43.1091,0.376,7.526,0.000,0.000,C5orf15
NM_020202,chr3:100334717-100355634,NHHW161152,U1,14.8115,26.8011,0.856,11.475,0.000,0.000,NIT2
NM_020205,chr1:149940329-150010737,NHHW161152,U1,3.95756,3.51524,-0.171,-2.516,0.004,0.006,OTUD7B
NM_020223,chr7:192968-260774,NHHW161152,U1,90.9845,25.3516,-1.844,-56.859,0.000,0.000,FAM20C
NM_020228,chr11:129899705-130005486,NHHW161152,U1,1.05854,1.27871,0.273,2.127,0.012,0.015,PRDM10
NM_020232,chr18:12658738-12725741,NHHW161152,U1,32.0412,38.0854,0.249,3.661,0.000,0.000,PSMG2
NM_020236,chr4:77862650-77952790,NHHW161152,U1,5.96414,19.4226,1.703,16.497,0.000,0.000,MRPL1
NM_020243,chr22:38681948-38684761,NHHW161152,U1,47.8876,43.8098,-0.128,-2.840,0.001,0.001,TOMM22
NM_020244,chr12:101697638-101739472,NHHW161152,U1,29.724,15.5739,-0.932,-13.088,0.000,0.000,CHPT1
NM_020247,chr1:226940236-226987545,NHHW161152,U1,9.86962,6.67677,-0.564,-7.997,0.000,0.000,COQ8A
NM_020309,chr19:49429397-49441551,NHHW161152,U1,1.16983,0.107062,-3.450,-7.697,0.000,0.000,SLC17A7
NM_020310,chr17:2384059-2400964,NHHW161152,U1,10.3005,5.79797,-0.829,-14.940,0.000,0.000,MNT
NM_020311,chr2:236569736-236582351,NHHW161152,U1,16.4573,0.404292,-5.347,-19.879,0.000,0.000,ACKR3
NM_020312,chr16:57428168-57461275,NHHW161152,U1,14.4247,21.5222,0.577,7.858,0.000,0.000,COQ9
NM_020315,chr22:37658729-37666932,NHHW161152,U1,8.3398,2.14116,-1.962,-14.740,0.000,0.000,PDXP
NM_020319,chr7:16599775-16645817,NHHW161152,U1,7.6072,9.58401,0.333,4.514,0.000,0.000,ANKMY2
NM_020338,chr10:79069034-79316528,NHHW161152,U1,21.94,6.98795,-1.651,-44.897,0.000,0.000,ZMIZ1
NM_020345,chr3:23892080-23923696,NHHW161152,U1,10.1343,7.91498,-0.357,-3.992,0.000,0.000,NKIRAS1
NM_020348,chr10:99329098-99394331,NHHW161152,U1,3.50001,0.110402,-4.987,-16.773,0.000,0.000,CNNM1
NM_020354,chr10:99659505-99756137,NHHW161152,U1,2.35102,1.15703,-1.023,-10.594,0.000,0.000,ENTPD7
NM_020362,chr1:23778385-23788232,NHHW161152,U1,28.9721,18.9838,-0.610,-10.487,0.000,0.000,PITHD1
NM_020368,chr4:70688478-70690551,NHHW161152,U1,10.5563,23.2195,1.137,17.953,0.000,0.000,UTP3
NM_020371,chr15:33866226-34065094,NHHW161152,U1,14.7574,7.07201,-1.061,-10.696,0.000,0.000,AVEN
NM_020375,chr12:4321192-4360024,NHHW161152,U1,4.86986,4.28942,-0.183,-3.413,0.000,0.000,TIGAR
NM_020376,chr11:818900-825571,NHHW161152,U1,113.202,30.015,-1.915,-59.951,0.000,0.000,PNPLA2
NM_020378,chr19:55485189-55487568,NHHW161152,U1,18.5886,6.91457,-1.427,-14.519,0.000,0.000,NAT14
NM_020381,chr6:107152556-107459575,NHHW161152,U1,2.5622,6.16106,1.266,13.460,0.000,0.000,PDSS2
NM_020390,chr3:170888414-170908637,NHHW161152,U1,2.76819,1.87762,-0.560,-5.934,0.000,0.000,EIF5A2
NM_020397,chr10:12349542-12835545,NHHW161152,U1,0.153513,0.531451,1.792,4.723,0.000,0.000,CAMK1D
NM_020401,chr12:68686950-68742693,NHHW161152,U1,6.42635,4.90108,-0.391,-4.790,0.000,0.000,NUP107
NM_020404,chr11:66314486-66317044,NHHW161152,U1,433.611,474.846,0.131,12.990,0.000,0.000,CD248
